date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
2010-01-12,23.9,12.3,0,17.11,3.36,1.83,21.1
2010-01-13,24.5,12.7,0,13.25,2.82,1.86,21.3
2010-01-14,25.7,16.3,1.5,13.6,2.68,1.63,22.8
2010-01-15,26.3,16.4,0,17.06,3.56,1.86,23
2010-01-16,24.7,13.8,0,17.18,3.43,1.79,21.8
2010-01-17,24,12.9,0,17.77,3.36,1.67,21.2
2010-01-18,24.2,12.6,0,16.85,3.22,1.65,21
2010-01-19,24.2,13,0,16.83,3.26,1.72,21
2010-01-20,24.8,12.3,0,17.82,3.44,1.72,21
2010-01-21,25.8,13.3,0,18.21,3.55,1.91,21.5
2010-01-22,25.8,12.3,0,18.55,3.69,2.15,21.4
2010-01-23,26,12.2,0,18.56,3.71,2.21,21.5
2010-01-24,26.5,11.3,0,18.63,3.8,2.29,21.6
2010-01-25,26.8,12.6,0,18.5,3.67,2.14,22.2
2010-01-26,28.1,12.6,0,18.48,3.9,2.57,22.6
2010-01-27,27.7,13.9,0,18.5,3.89,2.4,23
2010-01-28,27.1,12.9,0,18.57,3.92,2.49,22.6
2010-01-29,27,12.8,0,18.91,3.83,2.42,22.5
2010-01-30,27.3,12.6,0,18.92,3.92,2.53,22.6
2010-01-31,28,13.4,0,19.16,4.22,2.65,22.8
2010-02-01,28,14.3,0,19.01,4.13,2.68,23
2010-02-02,28.6,13.7,0,19.16,3.88,2.8,23.3
2010-02-03,28.4,14,0,19.02,4.24,2.64,23.9
2010-02-04,27.8,14.1,0,19.26,4.19,2.79,23.7
2010-02-05,28,13.9,0,19.53,4.29,2.73,23.6
2010-02-06,28.5,14,0,19.54,4.27,2.82,23.7
2010-02-07,28.8,15.9,0,19.56,4.16,2.7,24.3
2010-02-08,29.4,15.8,0,19.53,4.2,2.68,25
2010-02-09,30.5,18.2,0,18.15,3.95,2.89,25.7
2010-02-10,30.9,17.1,0,18.56,4.13,2.9,26.4
2010-02-11,30.8,18,0,18.88,4.09,2.7,27.1
2010-02-12,31,19.2,0,18.8,3.82,2.77,27.7
2010-02-13,30.9,18.1,0,19.92,4.28,2.87,27.8
2010-02-14,30.4,18.2,0,19.85,4,2.6,27.9
2010-02-15,30,19.5,0,16.87,3.64,2.64,27.6
2010-02-16,30.2,20,3.6,14.52,3.34,2.28,26.2
2010-02-17,29.9,21.4,1.1,14.35,3.44,2.1,26.9
2010-02-18,29.2,18.9,0,20.94,4.85,3.03,26.2
2010-02-19,29.7,15.8,0,20.82,4.47,2.82,25.8
2010-02-20,29.8,18.4,0,16.85,3.7,2.43,25.9
2010-02-21,30.1,17.9,0,18.81,3.9,2.82,26.2
2010-02-22,30.2,18.1,0,19.56,4.12,2.92,26.5
2010-02-23,31.2,18.8,0,19.4,4.4,2.66,27.1
2010-02-24,32.3,21.2,6.5,19.26,4.3,2.66,27.7
2010-02-25,31.2,23.1,0,18.34,3.95,2.15,28.1
2010-02-26,30.8,20.4,0,18.25,3.93,2.63,27.7
2010-02-27,32.4,21.2,0,20.22,4.59,3.31,28.1
2010-02-28,33.9,22,0,21.89,5.15,3.95,28.6
2010-03-01,35.1,20.2,0,22.17,5.29,4.41,28.8
2010-03-02,36.2,21,0,22.41,5.73,4.7,29.5
2010-03-03,35.8,22,0,22.33,5.3,4.53,30.4
2010-03-04,35.6,23.4,0,22,5.11,4.12,31
2010-03-05,35.5,23.8,0.6,21.58,5.28,3.56,31.3
2010-03-06,35.1,23.8,0,22.32,5.44,3.95,32
2010-03-07,35.2,23.1,0.1,21.57,5.24,3.56,32
2010-03-08,34.9,24.5,0,20.3,4.77,3.81,32.2
2010-03-09,34.5,23.7,0,22.27,5.14,4.07,32.2
2010-03-10,34.1,21.3,0,23.08,5.23,3.83,31.4
2010-03-11,34,21.7,0,21.98,5.02,3.54,31.7
2010-03-12,35.6,23.1,0,22.38,5.74,4.59,31.9
2010-03-13,35.3,23.4,0,21.55,5.07,4.24,32.3
2010-03-14,35.9,24.5,0.9,21.2,5.31,4.02,32.4
2010-03-15,37,24.9,0.3,22.82,6.03,4.27,32.4
2010-03-16,34.9,22.4,3.8,20.88,4.93,3.11,32.5
2010-03-17,34.1,22.9,0.1,22.1,4.91,3.06,31.3
2010-03-18,35.5,23.4,0.1,22.86,5.32,3.89,32.1
2010-03-19,36.2,22.6,0,23.1,5.48,4.42,31.9
2010-03-20,36.7,22.2,0,24.22,5.66,4.5,32.3
2010-03-21,37.4,22.2,0,24.35,6.53,4.61,32.7
2010-03-22,38.7,24.7,0,24.53,6.24,5.44,33.6
2010-03-23,38.5,25,0,24.54,6.86,4.69,33.4
2010-03-24,37.4,26.2,0,24.09,6.89,4.01,33.6
2010-03-25,36.5,25.2,0,24,6.32,3.36,33.4
2010-03-26,36.3,25.4,0,21.96,5.7,3.38,33.2
2010-03-27,36.2,26.2,0,23.56,6.15,3.17,33.6
2010-03-28,35.9,26.4,0,23.09,6.19,3.01,33.4
2010-03-29,36.9,26.5,0.6,22.33,6.06,3.64,33.5
2010-03-30,36.1,27.1,0,22.82,6.22,3.16,33.8
2010-03-31,37.3,27.4,0,22.08,6.56,3.58,34.1
2010-04-01,38.6,26.5,0.6,24.59,6.55,4.53,35
2010-04-02,36.8,26.8,0,23.63,6.29,3.53,34.4
2010-04-03,36.3,26.9,0,23.99,6.22,3.22,34.3
2010-04-04,36.6,26.6,0,23.81,6.18,3.22,34.4
2010-04-05,38.1,27,0,24.34,6.19,3.86,35.5
2010-04-06,39.6,26.5,0,24.4,6.23,5.55,35.7
2010-04-07,38.6,25.9,0,25.14,6.34,4.28,35.9
2010-04-08,38.4,25.1,0,24.68,6.56,4.22,35.4
2010-04-09,39.7,26.7,0,25.28,7.21,6,35.7
2010-04-10,40.1,26.7,0,25.62,7.38,5.35,35.7
2010-04-11,38.5,27.2,0,25.54,6.73,4.02,35.8
2010-04-12,37.1,27.2,0,24.66,6.64,3.31,35.1
2010-04-13,36.2,27.7,0,21.92,6.21,2.97,34.7
2010-04-14,36.4,28.1,0,20.47,5.83,3.06,34.5
2010-04-15,36.3,27.3,0,20.71,5.7,3.21,34.8
2010-04-16,36.1,26.8,0,21.67,5.88,3.23,34.5
2010-04-17,35.8,27.3,0,24.01,6.54,2.83,34.4
2010-04-18,37,27.3,0,25.37,7.02,3.21,35
2010-04-19,37.5,27.9,0,24.8,7.3,3.34,35.2
2010-04-20,40.1,28.8,0,26.13,7.91,4.59,36.4
2010-04-21,38.9,28.1,0,25.11,7.25,3.88,36.2
2010-04-22,38.8,27.8,0,24.89,6.84,3.89,36.1
2010-04-23,36.9,27.6,0,23.58,6.4,3.23,35.5
2010-04-24,37.8,27.6,0,24.3,6.68,3.61,35.7
2010-04-25,38.7,27.8,0,25.55,7.13,4.27,36
2010-04-26,37.1,27.8,0,23.73,6.68,3.35,35.3
2010-04-27,36.5,27.6,4,22.59,6.26,3.34,34.9
2010-04-28,35.5,26.6,5.2,21.17,5.41,2.89,33.8
2010-04-29,35.9,27.3,6.6,20.77,4.92,3.33,32.8
2010-04-30,36.2,27.9,0.3,23.23,6.04,2.99,33.3
2010-05-01,37.4,28,0,23.55,6.2,3.41,34.2
2010-05-02,37.4,28.8,0.8,22.08,5.72,3.51,34.6
2010-05-03,37,28,1,23.43,5.88,3.41,34.6
2010-05-04,34.6,28,3.1,20.97,5.32,2.48,33.6
2010-05-05,34.8,27.6,1.1,22.69,5.85,2.82,33.3
2010-05-06,34.2,27.1,13.8,22.5,5.2,2.47,32.8
2010-05-07,34.5,26.4,0.4,23.36,5.69,2.52,32.4
2010-05-08,34.4,27.3,0.5,20.65,5.23,2.29,32.5
2010-05-09,37.7,28.1,0.1,24.69,6.66,3.46,33.7
2010-05-10,37.7,29,0.6,22.25,6.13,3.17,34.3
2010-05-11,37.9,29,0,23.99,6.66,3.23,34.8
2010-05-12,37.2,28.9,0,21.28,6.17,3.12,34.5
2010-05-13,37.5,28.9,0,24.69,6.9,3.17,35.2
2010-05-14,37.6,29,3.5,24.83,6.99,3.21,35.3
2010-05-15,37.9,28.4,0,25.78,7.06,3.39,35.3
2010-05-16,39.3,28.6,2.5,25.72,7.11,4.15,35.7
2010-05-17,36.6,28.3,0,23.87,6.51,3.11,34.9
2010-05-18,36.3,28,0,22.02,6.27,3.25,34.5
2010-05-19,36.1,28.4,0.2,21.24,6.19,2.96,34.5
2010-05-20,36.2,28.4,0.3,22.06,6.68,2.95,34.6
2010-05-21,33.8,27.9,1.3,10.75,3.31,2.07,32.4
2010-05-22,29.9,26.2,33.1,10.91,2.33,0.79,30
2010-05-23,32.8,26.4,21,11.04,2.44,1.73,29.4
2010-05-24,32.4,26,0.3,19.87,4.32,1.71,30.6
2010-05-25,34.7,26.2,0,19.44,4.83,2.16,31.4
2010-05-26,35.9,28.9,0.5,20.33,4.87,2.41,32.7
2010-05-27,34.7,28.3,0,18.89,4.56,2.04,32.6
2010-05-28,34.8,28.8,1.8,18.29,4.21,2.05,33
2010-05-29,34.7,28.1,0,19.09,4.56,2.18,33
2010-05-30,36.1,28.5,0,24.4,5.97,2.58,33.6
2010-05-31,35.9,29.3,0,23.4,6,2.46,33.7
2010-06-01,36.7,29.4,0,23.26,6.01,2.59,34
2010-06-02,36.5,28.9,0,24.18,6.21,2.65,34.1
2010-06-03,36.8,29.2,0,22.04,5.98,2.78,34.1
2010-06-04,37.9,29.5,0,21.83,5.94,3.36,34.7
2010-06-05,37.3,29.1,0,22.92,6.05,2.9,34.9
2010-06-06,38.1,29.1,0.4,23.81,6.4,3.32,35.3
2010-06-07,37.3,29.2,0,24.91,6.68,3.04,35.6
2010-06-08,36.9,29.6,0,23.55,6.51,2.94,35.7
2010-06-09,36.3,29.2,0.1,22.66,6.24,2.88,35.4
2010-06-10,36.2,28.7,0.9,21.29,5.53,3.07,35.1
2010-06-11,35.2,28.4,9.9,19.4,4.72,2.39,33.8
2010-06-12,31.4,27.8,20.1,14.83,3.43,1.22,31.8
2010-06-13,29.2,26.4,20.4,6.85,1.63,0.79,29.5
2010-06-14,29.1,26.2,26,7.97,1.79,0.69,28.9
2010-06-15,34.1,27,7.6,18.64,4.39,1.82,31
2010-06-16,35.5,28.1,1.7,20.63,5.28,2.23,32.1
2010-06-17,34.5,28.9,5.4,17.43,4.12,2.21,32
2010-06-18,31.8,28,11.6,12.28,2.82,1.11,30.7
2010-06-19,31.7,27.6,10.4,13.23,3.07,1.26,30.2
2010-06-20,33,27.5,3.1,20.3,4.67,1.79,31
2010-06-21,33.8,28,0,22.56,5.35,2.09,31.7
2010-06-22,34.1,28.2,0.4,20.14,4.63,1.78,32
2010-06-23,31.6,27.4,11,13.64,3.04,1.21,30.7
2010-06-24,31.5,26.6,9.2,14.75,3.21,1.25,30.5
2010-06-25,31.1,26.3,11,14.53,3.15,1.24,30
2010-06-26,29,26,18,6.94,1.71,0.73,28.6
2010-06-27,31.2,26.1,14.2,15.15,3.34,0.94,29.4
2010-06-28,30.7,27.9,5.6,9.9,2.5,0.93,29.5
2010-06-29,33.7,27.4,32.6,10.92,2.62,1.51,29.8
2010-06-30,30,26.5,18.6,9.34,2.1,0.8,29.2
2010-07-01,32,25.9,12.9,14.63,3.23,1.25,29.6
2010-07-02,30.5,26.5,5,14.28,3.2,1.14,29.4
2010-07-03,30.1,26.5,10.4,12.97,2.84,0.95,29.1
2010-07-04,30.2,25.8,13.2,14.14,3.01,1.02,29
2010-07-05,31,26.1,15.5,16.28,3.45,1.3,29.4
2010-07-06,31.1,26.1,3.2,17.76,3.79,1.21,29.4
2010-07-07,31,26,1.3,19.83,4.27,1.11,29.7
2010-07-08,32,26.7,0.6,20.01,4.4,1.18,30.3
2010-07-09,32.8,27.3,1.2,21.93,4.93,1.54,30.9
2010-07-10,33.8,27.6,2.3,22.24,5.08,1.82,31.5
2010-07-11,31.5,27.5,13.3,12.52,2.96,1.14,30.3
2010-07-12,30.3,26.9,10.2,10.12,2.28,0.9,29.2
2010-07-13,31.5,26.8,12.1,15.44,3.34,1.24,29.7
2010-07-14,30.8,25.6,11.4,15.36,3.28,1.18,29.5
2010-07-15,31.8,26,11.7,18.18,3.96,1.29,30
2010-07-16,32.5,26.6,0.8,20.43,4.41,1.26,30.6
2010-07-17,32.4,27,0.5,20.44,4.65,1.6,30.9
2010-07-18,32.9,27.4,0.5,20.51,4.72,1.61,31
2010-07-19,32.5,27.5,0.9,19.96,4.49,1.52,31
2010-07-20,32.6,27.1,5.9,15.5,3.49,1.53,30.3
2010-07-21,31.3,27.2,5.1,16.65,3.69,1.23,30.2
2010-07-22,32,26.8,2.2,15.93,3.61,1.41,30.1
2010-07-23,31.1,25.9,24.2,14.77,3.18,1.07,29.9
2010-07-24,31,26,9.5,13.52,2.9,1.02,29.7
2010-07-25,30,25.9,5.5,12.38,2.61,0.87,28.6
2010-07-26,30.5,25.8,9.7,12.97,2.91,1.12,28.7
2010-07-27,30,25.5,8.2,13.24,2.86,1.04,28.9
2010-07-28,32.1,25.7,1.5,19.95,4.43,1.71,29.8
2010-07-29,31.9,26.3,2.3,15.47,3.48,1.48,29.5
2010-07-30,29.9,25.5,25.9,12.05,2.53,0.81,28.7
2010-07-31,29.7,25.6,12.3,13.87,2.91,0.93,28.7
2010-08-01,30.3,25.4,17.1,10.68,2.24,0.76,28.3
2010-08-02,29.3,25,15.7,11.94,2.56,0.88,28.4
2010-08-03,30.9,25.9,2.3,15.53,3.36,1.06,29.3
2010-08-04,31.6,26.3,4,16.32,3.54,1.35,29.5
2010-08-05,29.8,26.4,7.5,14.16,3.32,1,29
2010-08-06,30.7,26.1,8,15.55,3.43,1.04,29
2010-08-07,30.9,25.9,2.2,19.34,4.04,1.02,29.7
2010-08-08,31.9,25.9,1.1,20.91,4.53,1.59,30.5
2010-08-09,33.4,26.5,1.9,22.11,4.87,1.85,31.5
2010-08-10,33.6,27.2,0,22.74,5,2.15,31.8
2010-08-11,33,26.9,2.3,16.97,3.81,1.97,30.9
2010-08-12,30.3,26.7,23,9.7,2.18,1.09,29.2
2010-08-13,32,26.1,11.5,13.5,3.01,1.4,29.4
2010-08-14,29.5,25.6,15.7,9.61,2.06,0.7,28.7
2010-08-15,29.4,26.7,6.8,9.29,2.07,0.82,28.3
2010-08-16,31.9,26.3,2,17.08,3.92,1.55,29.3
2010-08-17,32,27.4,0.8,19.39,4.38,1.49,30.1
2010-08-18,32.6,27.2,4.2,18.34,4.13,1.49,30.4
2010-08-19,31.4,27,6.1,13.55,2.97,0.92,29.9
2010-08-20,30.7,25.7,7.2,15.47,3.37,1.18,29.3
2010-08-21,32.1,26.6,3.6,17.47,4,1.51,29.8
2010-08-22,32.8,27.2,0.5,19.29,4.45,1.56,30.4
2010-08-23,32.7,27.1,1.7,17.71,3.94,1.68,30.4
2010-08-24,32.2,26.5,0.4,19.57,4.34,1.7,30.6
2010-08-25,31.8,26.6,1,17.87,3.98,1.81,30.5
2010-08-26,32,26.3,2.7,19.5,4.21,1.59,30.3
2010-08-27,30.1,26.1,3.8,13.35,3,1.01,29.5
2010-08-28,30.7,26.1,10.4,13.71,2.99,1.14,29.2
2010-08-29,31.3,25.6,6.6,13.02,2.86,1.26,29.2
2010-08-30,30.3,26,5.8,12.78,2.77,1.02,28.8
2010-08-31,30.7,26.2,3,15.08,3.34,1.18,29.2
2010-09-01,31.7,26.7,2.1,18.8,4.08,1.22,30
2010-09-02,32.5,26.8,0.3,19.98,4.31,1.6,30.5
2010-09-03,32.7,26.4,2.4,19.3,4.19,1.69,30.4
2010-09-04,30.7,25.9,5.1,14.96,3.38,1.26,29.6
2010-09-05,31.2,25.9,6.8,14.5,3.17,1.06,29.3
2010-09-06,31.6,26.3,5.2,16.53,3.62,1.32,29.6
2010-09-07,31.2,26.2,4.1,16.69,3.72,1.37,29.4
2010-09-08,29.2,26.3,9.3,9.82,2.27,0.77,28.5
2010-09-09,29.9,25.8,11.8,10.21,2.3,0.95,28.4
2010-09-10,32.1,26.5,0.6,17.7,3.96,1.38,29.5
2010-09-11,32.5,26.5,10.5,15.01,3.27,1.55,29.7
2010-09-12,31.1,25.1,13.3,11.26,2.43,1.32,28.8
2010-09-13,30.4,25.4,12.4,10.35,2.28,1.17,28.6
2010-09-14,29.5,25.5,6.3,11.52,2.43,0.96,28.2
2010-09-15,29.8,25.1,13.7,11.55,2.37,0.96,28
2010-09-16,29.2,25.1,14.6,10.9,2.19,0.65,27.8
2010-09-17,30,25.1,12.1,11.36,2.46,1.03,27.7
2010-09-18,28.8,24.9,13.9,9.06,1.91,0.78,27.3
2010-09-19,28,25.1,17.3,8.29,1.78,0.66,27
2010-09-20,30.1,25.1,11.1,13.8,2.77,0.96,27.9
2010-09-21,31.5,25.9,2.1,17.85,3.73,1.55,28.8
2010-09-22,30.5,25.3,23.9,10.67,2.3,1.07,28.4
2010-09-23,30.9,25,4.5,15.84,3.3,1.29,29
2010-09-24,30.9,25.1,7.2,16.27,3.41,1.28,29
2010-09-25,32.3,25.4,0.7,19.57,4.17,1.59,29.8
2010-09-26,32.3,26,5,17.3,3.64,1.52,29.8
2010-09-27,33,26.5,4,19.65,4.2,1.72,30
2010-09-28,32.8,26.1,0.3,19.38,4.09,1.78,30.3
2010-09-29,32.5,25,0,19.63,4.24,2.27,29.8
2010-09-30,32,25.1,0.1,18.01,3.83,2.06,29.2
2010-10-01,31.9,25.6,1.5,16.58,3.51,1.7,29.4
2010-10-02,32.3,25.9,0,19.22,4.02,1.95,29.9
2010-10-03,32.8,25.2,0.1,19.09,4.09,1.88,30.2
2010-10-04,32.5,25.4,3.3,18.07,3.85,1.67,30.2
2010-10-05,32.6,26.2,5.3,15.78,3.34,1.76,29.9
2010-10-06,26.8,25.3,22.7,3.09,0.76,0.28,27.3
2010-10-07,25.8,24.3,46.6,2.37,0.57,0.21,26.2
2010-10-08,26.2,23.6,23.2,3.6,0.85,0.25,26
2010-10-09,29.6,22.7,0.5,14.94,3.1,1.33,27.1
2010-10-10,31.3,24.1,0.1,17.7,3.69,1.84,28.2
2010-10-11,31.6,24.2,0,19.5,4.09,1.95,28.4
2010-10-12,31.5,23.2,0,18.9,3.97,1.74,28.4
2010-10-13,27.9,24.7,1,5.21,1.42,0.8,27
2010-10-14,28.6,24.6,9.6,5.72,1.35,0.86,26.8
2010-10-15,29.2,24.7,15.2,8.9,2,0.94,26.8
2010-10-16,29.9,25,1.8,13.44,2.81,0.99,27.5
2010-10-17,30.8,24.6,0.3,17.07,3.58,1.68,28
2010-10-18,31.4,23.4,0,17.96,3.72,1.75,28.6
2010-10-19,32.3,24.6,0,17.77,3.81,1.88,29
2010-10-20,32.2,24.7,0.2,17.42,3.73,1.83,29.3
2010-10-21,31.9,25.1,0.3,16.48,3.46,1.79,29.4
2010-10-22,30.3,25.1,9.2,11.43,2.38,1.34,28.3
2010-10-23,30.3,24.4,1.8,15.19,3.16,1.19,28.4
2010-10-24,30.9,24.4,0.1,16.64,3.46,1.75,28.6
2010-10-25,30.6,22.9,0,15.72,3.34,1.84,28
2010-10-26,29.2,23.2,0,9.16,2.06,1.41,26.6
2010-10-27,29.5,23.6,0,14.18,2.94,1.62,27
2010-10-28,30.2,22,0,17,3.49,1.98,26.9
2010-10-29,29.7,22,0,16.63,3.56,1.94,26.5
2010-10-30,29.5,21,0,18.67,3.8,1.75,26.2
2010-10-31,30.1,21.7,0,16.01,3.33,1.74,27.1
2010-11-01,25.4,22.4,0.8,5.67,1.72,0.92,25.5
2010-11-02,25.9,20.2,0.9,10.74,2.36,1.04,24.5
2010-11-03,28.7,21.5,0.8,14.95,3.09,1.53,25.5
2010-11-04,29.4,20.1,0,18.46,3.81,1.83,25.6
2010-11-05,29.4,20.6,0,17.2,3.59,1.91,25.6
2010-11-06,30.2,19.8,0,17.43,3.54,1.82,25.9
2010-11-07,30.5,21.5,0,15.89,3.41,1.86,26.5
2010-11-08,29.7,22.5,0,10.44,2.3,1.66,26.3
2010-11-09,31.2,21.2,0,17.77,3.84,2.31,26.6
2010-11-10,30.4,21.6,0,16.37,3.57,2.01,26.4
2010-11-11,30.4,22.2,0,15.48,3.33,2.27,26.4
2010-11-12,30.3,21.5,0,16.4,3.37,2.38,26.2
2010-11-13,29.6,22.2,0.1,14.42,2.98,1.88,26.4
2010-11-14,30,22.6,0,14.91,3.15,2.01,26.6
2010-11-15,30.5,21.3,0,16.79,3.5,2.18,26.5
2010-11-16,30.3,21.7,0,14.93,3.11,2.06,26.5
2010-11-17,30.7,22.3,0.1,13.72,3.01,2.14,26.9
2010-11-18,31.1,22.5,0,15.13,3.26,2.19,27.5
2010-11-19,29.3,23.7,2.6,12.3,2.59,1.44,27.2
2010-11-20,30.1,23.3,0.2,14.58,3.11,1.93,27.2
2010-11-21,28.3,19.6,0.3,14.35,3.37,2.35,25.7
2010-11-22,28.5,17.4,0,17.28,3.83,2.53,24
2010-11-23,28.2,16.9,0,17.06,3.67,2.32,23.5
2010-11-24,28.9,18.5,0,16.68,3.51,2.28,24.2
2010-11-25,30,19.2,0,16.28,3.46,2.38,25.2
2010-11-26,29.6,20.5,0,12.63,2.82,2.15,25.7
2010-11-27,30,21.6,0,11.88,2.78,2.09,26.2
2010-11-28,30.2,22,0,13.02,2.82,2.04,26.9
2010-11-29,30.1,22.4,0,13.31,3.1,2.2,26.8
2010-11-30,27.7,18.6,0,14.27,3.21,2.05,24.8
2010-12-01,26.8,16.1,0,17.07,3.95,2.45,22.9
2010-12-02,26.7,14.2,0,17.02,3.68,2.21,22.1
2010-12-03,27.2,15.1,0,16.75,3.59,2.2,22.4
2010-12-04,27.7,15.7,0,16.32,3.58,2.21,23.1
2010-12-05,24.3,17.4,0,4.48,1.72,1.4,21.7
2010-12-06,22.9,18.9,0.4,2.9,1.46,1.07,21.6
2010-12-07,28.4,19.2,0,14.54,3.64,2.08,24
2010-12-08,22.9,19.7,7.9,4.51,1.32,0.99,22.4
2010-12-09,24.5,19.4,6.1,5.98,1.34,0.87,22.4
2010-12-10,25.3,19.6,0.2,7,1.73,1.15,23
2010-12-11,27.4,18,0,15.72,3.29,1.8,23.2
2010-12-12,26.8,17.7,0,12.1,2.53,2.11,22.7
2010-12-13,25.8,17.5,0.6,15.07,3.06,1.61,22.6
2010-12-14,25.3,15.6,0,14.04,2.97,1.79,22.1
2010-12-15,24.3,13,0,16.48,3.34,1.92,20.5
2010-12-16,24.6,12.3,0,16.34,3.23,1.71,20.1
2010-12-17,25,13,0,16.21,3.2,1.78,20.3
2010-12-18,24.9,12.8,0,16.37,3.25,1.85,20.2
2010-12-19,25,12.2,0,16.52,3.3,1.9,19.9
2010-12-20,24.7,12.3,0,16.69,3.44,1.99,19.6
2010-12-21,24.2,11.4,0,16.78,3.44,2.02,19
2010-12-22,24.2,10.3,0,16.66,3.31,1.97,18.7
2010-12-23,25.4,11.6,0,16.61,3.12,2.21,19.1
2010-12-24,26.2,14,0,16.32,3.08,2.13,19.8
2010-12-25,26.3,12.2,0,16.21,3.29,2.11,20.4
2010-12-26,25.5,12.9,0,16.38,3.36,2.03,20.4
2010-12-27,25,11.4,0,16.6,3.35,2.04,19.7
2010-12-28,24.8,11,0,16.75,3.35,2.07,19.5
2010-12-29,25.1,11.5,0,16.59,3.29,2,19.8
2010-12-30,26,11.7,0,16.47,3.25,2.02,20.4
2010-12-31,26.9,15.1,0,16.43,3.05,2.05,21.3
2011-01-01,27.9,14.6,0,15.91,3.53,2.16,22.4
2011-01-02,23.8,13.7,0,16.36,3.59,1.99,21.8
2011-01-03,22.5,10.8,0,17.12,3.4,1.77,19.4
2011-01-04,22.4,11.2,0,16.34,3.08,1.47,19
2011-01-05,22.4,12.6,0,15.79,3.03,1.52,19.5
2011-01-06,23.5,11.8,0,16.87,3.18,1.69,19.7
2011-01-07,23.7,11.2,0,17.19,3.26,1.64,19.5
2011-01-08,24.6,11.6,0,16.71,3.17,1.82,20
2011-01-09,25.4,13.8,0,16.44,3.28,1.94,21
2011-01-10,23.8,12.4,0,17.33,3.5,1.92,20
2011-01-11,21.8,9.8,0,17.59,3.27,1.63,18.7
2011-01-12,22.7,9.7,0,17.63,3.33,1.81,18.5
2011-01-13,24,11.2,0,17.45,3.3,1.86,19.2
2011-01-14,25.6,12.2,0,17.43,3.22,2.14,20.1
2011-01-15,26.8,13.1,0,17.17,3.43,2.08,20.9
2011-01-16,27.4,17.2,0,17.15,3.53,2.14,22.6
2011-01-17,22.1,12.2,0,18.4,3.9,1.94,20.3
2011-01-18,24.2,12.9,0,18,3.49,2.26,19.6
2011-01-19,26.5,14,0,17.85,3.4,2.34,21
2011-01-20,25.8,12.5,0,17.94,3.82,2.22,21
2011-01-21,24.4,12.4,0,17.92,3.65,1.9,21.1
2011-01-22,25,11.1,0,18.19,3.54,2.18,20.8
2011-01-23,26.8,13.3,0,17.99,3.52,2.37,21.6
2011-01-24,28.2,13.1,0,17.66,3.47,2.57,22.5
2011-01-25,28.4,14.6,0,17.72,3.44,2.29,23.7
2011-01-26,28.6,14.8,0,17.65,3.46,2.32,24.1
2011-01-27,27.6,16.4,0,18.01,3.74,2.05,24.1
2011-01-28,26.9,15.9,0,18.41,4.02,2.35,23.5
2011-01-29,27.4,13.6,0,18.25,3.61,2.3,23.5
2011-01-30,28.5,15.8,0.2,16.7,3.36,2.25,24.7
2011-01-31,28.4,17.6,0,16.87,3.56,2.14,25.1
2011-02-01,27.4,16.3,0,18.95,4.21,2.55,24.1
2011-02-02,27.2,13.9,0,19.3,4.31,2.53,23
2011-02-03,27.4,13.8,0,19.49,4.21,2.51,22.8
2011-02-04,27.9,14.5,0,19.36,4.11,2.44,23.6
2011-02-05,28.4,14.4,0,19.43,4.04,2.58,24.1
2011-02-06,29.1,16.4,0,19.5,3.83,2.67,24.5
2011-02-07,30.1,15.1,0,19.58,4.18,2.88,24.9
2011-02-08,32.5,17.2,0,19.78,4.33,3.69,25.9
2011-02-09,30.9,17.2,0,19.52,4.42,3,26.3
2011-02-10,29.6,17.5,0,20.1,4.83,3.21,25.4
2011-02-11,29.7,15,0,20.12,4.53,3.05,24.9
2011-02-12,30.1,15.2,0,20.3,4.59,3.32,25
2011-02-13,30.8,16.3,0,20.24,4.54,3.32,25.4
2011-02-14,31.5,16.6,0,20.28,4.36,3.27,26.3
2011-02-15,33.4,19.8,0,20.27,5.02,3.72,27.4
2011-02-16,32.7,20.9,0,20.68,5.49,3.67,27.3
2011-02-17,29.5,18.7,0,19.39,4.3,2.28,27.5
2011-02-18,27.8,18.5,0,16.69,3.54,1.95,26.7
2011-02-19,28.8,19.2,2.4,15.52,3.19,1.92,26.4
2011-02-20,27,19.6,1.6,11.87,2.49,1.64,25
2011-02-21,22.5,17.5,1.5,5.41,1.43,0.92,22.4
2011-02-22,28.3,15.7,0,21.16,4.57,2.56,23.8
2011-02-23,28.8,14.3,0,21.87,4.93,2.86,23.9
2011-02-24,29.2,14.2,0,21.94,4.94,3.01,24
2011-02-25,30,14.2,0,22.18,4.72,3.29,24.7
2011-02-26,30.6,15.5,0,21.53,4.83,3.06,25.8
2011-02-27,31.3,17.3,0,20.92,5.12,3.19,26.5
2011-02-28,30.7,16,0,22.55,5.58,3.41,25.6
2011-03-01,30.3,14.4,0,23.24,5.85,3.59,24.9
2011-03-02,31.5,14,0,23.07,5.43,3.73,25.2
2011-03-03,33.4,16.5,0,22.32,5.28,3.94,27.2
2011-03-04,34.8,18,0,22.14,5.46,4.11,28.7
2011-03-05,35.7,21,0,21.21,5.39,4.07,30.2
2011-03-06,34.9,21.9,0,22.36,5.89,3.89,30.5
2011-03-07,33.7,19.4,0,23.64,6.24,4.36,28.9
2011-03-08,33.8,16.9,0,23.71,6.3,4.27,27.9
